"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Fistula]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Fistula]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Fistula]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[NINA]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[NINA]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[NINA]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[NINA]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[NINA]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[NINA]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[NINA]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Pseudoaneurysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Pseudoaneurysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Pseudoaneurysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Pseudoaneurysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Pseudoaneurysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Pseudoaneurysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Pseudoaneurysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Spasm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Spasm","Spasm","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Spasm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Spasm","Spasm","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Spasm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Spasm","Spasm","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Spasm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Spasm","Spasm","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Spasm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Spasm","Spasm","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Spasm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Spasm","Spasm","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Spasm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Spasm","Spasm","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Thrombosis]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Thrombosis]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Thrombosis]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Thrombosis]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Thrombosis]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Thrombosis]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Thrombosis]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Aneurysm]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Aneurysm]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Aneurysm]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Aneurysm]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Aneurysm]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Aneurysm]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Aneurysm]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Disruption]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Disruption]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Disruption]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Disruption]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Disruption]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Disruption]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Disruption]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Fistula]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Fistula]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Fistula]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Fistula]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Fistula]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Fistula]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[Fistula]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[NINA]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","60","F","Array (Flexible Labels)","lstInjLSubclavianArt[NINA]","lstInjLSubclavianArt","If LEFT SUBCLAVIAN ARTERY lesion, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Ligat","Ligature"
